"id","name","address","city_id","inn","latitude","longitude","average_salary2012","average_salary2013","average_salary2014","chief","email","fullname","payments2012","payments2013","payments2014","phone","receipts2012","receipts2013","receipts2014","www","alias"
8989,"Школа № 293 им.Твардовского","129301, г. Москва, ул. Ярославская, д. 27",13,"7716209782",55.827393,37.653146,49900,55276,51100,"Глозман Александр Евгеньевич","293@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 293 имени А.Т. Твардовского»",77344357,82726341,219237664,"7-495-6834570",82178309,86611449,231081567,"sch293.mskobr.ru","293"
8990,"Школа №867","115612, г. Москва, ул.Ключевая, д.6, корп.2",13,"7724191176",55.636956,37.755715,,,,"Островская Людмила Тихоновна","867@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 867",,,,"495-341-0807",,,,"sch867u.mskobr.ru","867"
8991,"Школа №1279","117149, г. Москва, улица Азовская, дом 2, корпус 2",13,"7727123537",55.663639,37.603918,,,,"Анисимова Раиса Алексеевна","1279@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1279»",,,,"7-499-6193943",,,,"sch1279.mskobr.ru","1279"
8992,"Школа №920","111141, г. Москва, ул. Перовская, д.37",13,"7720257933",55.746669,37.778218,,73326,56900,,"920@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы «Школа № 920»",,231821646,238071777,,,233013322,255611944,"sch920v.mskobr.ru","920"
8993,"Гимназия №1538","125464, г. Москва, Новотушинский проезд, д. 8, корп. 2",13,"7733148875",55.83982,37.381468,48500,58200,49450,"Мухина Наталья Борисовна","1538@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1538»",73363302,147868587,375661852,"8-495-7511491",91895485,141635100,387601749,"gym1538sz.mskobr.ru","gym1538"
8994,"Школа №902 ""Диалог"","115404, г. Москва, ул. Ряжская, дом 11",13,"7724912276",55.59107,37.66795,,,,"Ильяшенко Александр Викторович","902@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 902 «Диалог»",,,,"8-495-3269646",,,,"sch902.mskobr.ru","902"
8995,"Школа №2051 ""Педадогический комплекс"","111674, г. Москва, проспект Защитников Москвы, д. 9, корп.2",13,"7721854629",55.702064,37.918867,,,54611,"Семенова Елена Николаевна","2051@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2051 «Педагогический комплекс»",,,173575332,"7-499-5880421",,,186408035,"sch2051uv-new.mskobr.ru","2051"
8996,"Школа №2095 ""Покровский квартал"","105064, г. Москва, Б. Казенный пер., д. 9",13,"7709944805",55.760373,37.655634,,,59042,"Новокрещенов Илья Владимирович","2095@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2095 «Покровский квартал»",,,473046121,"7-495-9175400",,,485705389,"sch2095c.mskobr.ru","2095"
8997,"Школа №1945","117628, г. Москва, ул. Старокачаловская, владение 22",13,"7727190607",55.570472,37.584685,,,,,"1945@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1945",,,,,,,,"sch1945uz.mskobr.ru","1945"
8998,"Школа №883","125480, г. Москва, ул. Планерная, д.5, корп.2",13,"7733853690",55.860438,37.431522,,,,"Клочихин Михаил Станиславович","883@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 883»",,,,"7-495-4958428",,,,"sch883sz.mskobr.ru","883"
8999,"Школа №979","115597, г. Москва, ул.Тамбовская, д.10",13,"7724224350",55.602922,37.745753,,,53900,"Носкова Любовь Яковлевна","979@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 979",,,167837325,"8-495-3970589",,,167506384,"sch979u.mskobr.ru","979"
9000,"Школа №536","117452, г. Москва, ул. Азовская, д. 41",13,"7727190396",55.643866,37.595483,,,,,"536@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 536»",,,,,,,,"sch536uz.mskobr.ru","536"
